Time, Object, PosX, PosY, PosZ, ScaleX, ScaleY, ScaleZ, ColX, ColY, ColZ, Trial, ViewNo, ViewPos, Rot?, ObjShift?, ObjShifted, Q1, Q2, MoveCode 
55.23032,IceCream,0.1790795,0.602602,1.069518,0.5,5.046917,0.5,0.1727363,0.6603817,0.9937186,2,1,A,True,False,,,,2
55.24145,IceCream,0.1790795,0.602602,1.069518,0.5,5.046917,0.5,0.1711661,0.6586512,0.9933217,2,1,A,True,False,,,,2
55.25242,IceCream,0.1790795,0.602602,1.069518,0.5,5.046917,0.5,0.1711323,0.6594285,0.9935654,2,1,A,True,False,,,,2
55.26369,IceCream,0.1790795,0.602602,1.069518,0.5,5.046917,0.5,0.1727213,0.6588031,0.9932192,2,1,A,True,False,,,,2
55.27478,IceCream,0.1790795,0.602602,1.069518,0.5,5.046917,0.5,0.1776205,0.6550547,0.9919307,2,1,A,True,False,,,,2
55.2858,IceCream,0.1790795,0.602602,1.069518,0.5,5.046917,0.5,0.1773276,0.6538619,0.9916494,2,1,A,True,False,,,,2
55.297,IceCream,0.1790795,0.602602,1.069518,0.5,5.046917,0.5,0.1737114,0.6467954,0.9904863,2,1,A,True,False,,,,2
55.3082,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.2179388,0.6026019,0.9760209,2,1,A,True,False,,,,2
55.31918,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.2548874,0.6026019,0.9126354,2,1,A,True,False,,,,2
55.33072,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2592034,0.622056,0.8103335,2,1,A,True,False,,,,2
55.34159,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2633101,0.6057955,0.8109513,2,1,A,True,False,,,,2
55.35262,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2598001,0.6194363,0.8100287,2,1,A,True,False,,,,2
55.36364,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2566024,0.6136001,0.8203431,2,1,A,True,False,,,,2
55.37493,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2565912,0.6070809,0.8266923,2,1,A,True,False,,,,2
55.38577,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.2541542,0.6026019,0.8319493,2,1,A,True,False,,,,2
55.39701,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2559248,0.6168603,0.8200763,2,1,A,True,False,,,,2
55.40834,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.256814,0.6205205,0.8160034,2,1,A,True,False,,,,2
55.41899,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2563779,0.6209102,0.8169092,2,1,A,True,False,,,,2
55.43027,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2564179,0.6239133,0.815795,2,1,A,True,False,,,,2
55.44137,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2565811,0.6240702,0.815364,2,1,A,True,False,,,,2
55.45249,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2564424,0.623837,0.8157551,2,1,A,True,False,,,,2
55.46391,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2561757,0.6242871,0.8162819,2,1,A,True,False,,,,2
55.4747,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2563839,0.6246707,0.8156821,2,1,A,True,False,,,,2
55.48576,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2564839,0.6252025,0.8153056,2,1,A,True,False,,,,2
55.49757,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2574948,0.6275642,0.8125963,2,1,A,True,False,,,,2
55.5081,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.25782,0.6283023,0.8118106,2,1,A,True,False,,,,2
55.51915,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2577905,0.629478,0.8117384,2,1,A,True,False,,,,2
55.53022,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2578292,0.631335,0.8115504,2,1,A,True,False,,,,2
55.54123,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2577901,0.6322695,0.8116072,2,1,A,True,False,,,,2
55.55241,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2578936,0.6338205,0.8114086,2,1,A,True,False,,,,2
55.5635,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.25777,0.6341308,0.811676,2,1,A,True,False,,,,2
55.57458,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2579108,0.635186,0.8114499,2,1,A,True,False,,,,2
55.58559,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2581535,0.6346151,0.8109232,2,1,A,True,False,,,,2
55.59681,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2583018,0.6320301,0.8105684,2,1,A,True,False,,,,2
55.60794,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2583432,0.6300977,0.8105688,2,1,A,True,False,,,,2
55.61889,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2583399,0.6303725,0.8105667,2,1,A,True,False,,,,2
55.63029,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2584898,0.6274767,0.8105655,2,1,A,True,False,,,,2
55.64101,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2586538,0.6290191,0.8100471,2,1,A,True,False,,,,2
55.65257,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2584605,0.6303747,0.8103235,2,1,A,True,False,,,,2
55.66716,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2580119,0.628141,0.8114386,2,1,A,True,False,,,,2
55.67498,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2573106,0.6266328,0.8131402,2,1,A,True,False,,,,2
55.68387,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2577158,0.6277242,0.8120976,2,1,A,True,False,,,,2
55.69484,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2583274,0.6271516,0.8109342,2,1,A,True,False,,,,2
55.706,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2583231,0.6256355,0.8112011,2,1,A,True,False,,,,2
55.71716,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2583895,0.6263013,0.8109508,2,1,A,True,False,,,,2
55.72874,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2592395,0.6259427,0.8093548,2,1,A,True,False,,,,2
55.73923,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.259234,0.6258731,0.8093817,2,1,A,True,False,,,,2
55.7508,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2595891,0.6248606,0.8089015,2,1,A,True,False,,,,2
55.76144,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2593906,0.6228741,0.8097513,2,1,A,True,False,,,,2
55.77277,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2585375,0.6227187,0.8114666,2,1,A,True,False,,,,2
55.78373,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2590312,0.6240033,0.8101584,2,1,A,True,False,,,,2
55.79484,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2589922,0.6253961,0.8099284,2,1,A,True,False,,,,2
55.80609,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.259132,0.6268792,0.8094007,2,1,A,True,False,,,,2
55.81694,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2593038,0.6256074,0.8092878,2,1,A,True,False,,,,2
55.828,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.258476,0.6237448,0.8113223,2,1,A,True,False,,,,2
55.83937,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2586409,0.623884,0.8109507,2,1,A,True,False,,,,2
55.85039,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2580847,0.6258075,0.811662,2,1,A,True,False,,,,2
55.86143,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2574274,0.6274348,0.8127626,2,1,A,True,False,,,,2
55.87278,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2577585,0.6277951,0.812007,2,1,A,True,False,,,,2
55.88369,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2575612,0.6271801,0.8125038,2,1,A,True,False,,,,2
55.89477,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.25741,0.6270468,0.8128588,2,1,A,True,False,,,,2
55.90591,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2573543,0.6251277,0.8133565,2,1,A,True,False,,,,2
55.91706,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2570564,0.6252282,0.813989,2,1,A,True,False,,,,2
55.92791,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2569755,0.6262232,0.8139609,2,1,A,True,False,,,,2
55.93923,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2568377,0.6259131,0.8143301,2,1,A,True,False,,,,2
55.95038,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.256761,0.629544,0.8139587,2,1,A,True,False,,,,2
55.96207,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2560528,0.6289115,0.8156654,2,1,A,True,False,,,,2
55.97246,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.256079,0.629114,0.8155721,2,1,A,True,False,,,,2
55.98397,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2558556,0.62938,0.8160791,2,1,A,True,False,,,,2
55.99457,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2558116,0.6290637,0.8162276,2,1,A,True,False,,,,2
56.00592,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.25556,0.6283827,0.8169397,2,1,A,True,False,,,,2
56.0169,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2552314,0.6290933,0.8176849,2,1,A,True,False,,,,2
56.0282,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2559114,0.6310003,0.8158246,2,1,A,True,False,,,,2
56.03944,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2570945,0.633193,0.813081,2,1,A,True,False,,,,2
56.05055,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2576161,0.6326486,0.8119693,2,1,A,True,False,,,,2
56.0621,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2594189,0.6336392,0.8084395,2,1,A,True,False,,,,2
56.07319,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2593657,0.6322494,0.8085299,2,1,A,True,False,,,,2
56.08448,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2598018,0.6313709,0.8077464,2,1,A,True,False,,,,2
56.09595,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2602212,0.6323873,0.806976,2,1,A,True,False,,,,2
56.10688,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2606872,0.6306412,0.8062209,2,1,A,True,False,,,,2
56.11845,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2609892,0.6306628,0.8057081,2,1,A,True,False,,,,2
56.12963,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2615808,0.63109,0.8047099,2,1,A,True,False,,,,2
56.1405,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2614624,0.6316187,0.8048844,2,1,A,True,False,,,,2
56.15189,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2615444,0.6322527,0.8047423,2,1,A,True,False,,,,2
56.1636,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2616052,0.6284496,0.8048434,2,1,A,True,False,,,,2
56.17432,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2622055,0.6272849,0.804015,2,1,A,True,False,,,,2
56.18529,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2623748,0.6276383,0.8036978,2,1,A,True,False,,,,2
56.1965,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2630731,0.6278473,0.8025926,2,1,A,True,False,,,,2
56.20771,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2629845,0.6283954,0.8026664,2,1,A,True,False,,,,2
56.21873,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2626817,0.6301334,0.803005,2,1,A,True,False,,,,2
56.23005,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2806068,0.628628,0.7835246,2,1,A,True,False,,,,2
56.24091,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.3388901,0.6026019,0.7339613,2,1,A,True,False,,,,2
56.25248,Milk,0.3385401,0.602602,0.5784025,0.4999999,6.882159,0.4999999,0.3059573,0.721138,0.6187915,2,1,A,True,False,,,,2
56.26307,Milk,0.3385401,0.602602,0.5784025,0.4999999,6.882159,0.4999999,0.3022787,0.7274384,0.5986754,2,1,A,True,False,,,,2
56.27466,Milk,0.3385401,0.602602,0.5784025,0.4999999,6.882159,0.4999999,0.3004181,0.7211616,0.6135562,2,1,A,True,False,,,,2
56.28529,Milk,0.3385401,0.602602,0.5784025,0.4999999,6.882159,0.4999999,0.2953667,0.7228366,0.6024061,2,1,A,True,False,,,,2
56.29641,Milk,0.3385401,0.602602,0.5784025,0.4999999,6.882159,0.4999999,0.2890835,0.7194802,0.6004809,2,1,A,True,False,,,,2
56.3079,Milk,0.3385401,0.602602,0.5784025,0.4999999,6.882159,0.4999999,0.2901599,0.7205232,0.5994389,2,1,A,True,False,,,,2
56.31876,Milk,0.3385401,0.602602,0.5784025,0.4999999,6.882159,0.4999999,0.2902241,0.7191234,0.6039092,2,1,A,True,False,,,,2
56.33038,Milk,0.3385401,0.602602,0.5784025,0.4999999,6.882159,0.4999999,0.2918844,0.7202655,0.6037697,2,1,A,True,False,,,,2
56.34086,Milk,0.3385401,0.602602,0.5784025,0.4999999,6.882159,0.4999999,0.2908332,0.7197632,0.6032342,2,1,A,True,False,,,,2
56.3521,Milk,0.3385401,0.602602,0.5784025,0.4999999,6.882159,0.4999999,0.290717,0.7199736,0.6023908,2,1,A,True,False,,,,2
56.36314,Milk,0.3385401,0.602602,0.5784025,0.4999999,6.882159,0.4999999,0.2915436,0.7206397,0.6020039,2,1,A,True,False,,,,2
56.37422,Milk,0.3385401,0.602602,0.5784025,0.4999999,6.882159,0.4999999,0.2919431,0.7204213,0.6034265,2,1,A,True,False,,,,2
56.38585,Milk,0.3385401,0.602602,0.5784025,0.4999999,6.882159,0.4999999,0.2931684,0.7207693,0.6046385,2,1,A,True,False,,,,2
56.39646,Milk,0.3385401,0.602602,0.5784025,0.4999999,6.882159,0.4999999,0.2954334,0.7212063,0.6071199,2,1,A,True,False,,,,2
56.40748,Milk,0.3385401,0.602602,0.5784025,0.4999999,6.882159,0.4999999,0.2951324,0.7206397,0.6080896,2,1,A,True,False,,,,2
56.41876,Milk,0.3385401,0.602602,0.5784025,0.4999999,6.882159,0.4999999,0.2936036,0.7200578,0.6072315,2,1,A,True,False,,,,2
56.43008,Milk,0.3385401,0.602602,0.5784025,0.4999999,6.882159,0.4999999,0.2921125,0.7196295,0.6059222,2,1,A,True,False,,,,2
56.44101,Milk,0.3385401,0.602602,0.5784025,0.4999999,6.882159,0.4999999,0.2921836,0.7198099,0.6055568,2,1,A,True,False,,,,2
56.45246,Milk,0.3385401,0.602602,0.5784025,0.4999999,6.882159,0.4999999,0.2921605,0.7202237,0.6043946,2,1,A,True,False,,,,2
56.46337,Milk,0.3385401,0.602602,0.5784025,0.4999999,6.882159,0.4999999,0.2944798,0.7202364,0.6081206,2,1,A,True,False,,,,2
56.47448,Milk,0.3385401,0.602602,0.5784025,0.4999999,6.882159,0.4999999,0.2942179,0.7202729,0.6076401,2,1,A,True,False,,,,2
56.48514,Milk,0.3385401,0.602602,0.5784025,0.4999999,6.882159,0.4999999,0.2947286,0.7204885,0.607874,2,1,A,True,False,,,,2
56.49659,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.2884833,0.6026019,0.7146262,2,1,A,True,False,,,,2
56.50757,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.2623894,0.6026019,0.7907053,2,1,A,True,False,,,,2
56.51864,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.258902,0.6032809,0.8237629,2,1,A,True,False,,,,2
56.53006,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2538735,0.6262023,0.8220556,2,1,A,True,False,,,,2
56.54105,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2578959,0.6138203,0.8168327,2,1,A,True,False,,,,2
56.55201,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2573651,0.6179372,0.8158207,2,1,A,True,False,,,,2
56.56342,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2579383,0.6225502,0.8127594,2,1,A,True,False,,,,2
56.57409,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2577335,0.6229035,0.813105,2,1,A,True,False,,,,2
56.58529,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2563364,0.6243299,0.8158773,2,1,A,True,False,,,,2
56.59685,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2536457,0.6158531,0.8285176,2,1,A,True,False,,,,2
56.60764,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2540329,0.6157935,0.8269991,2,1,A,True,False,,,,2
56.61866,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2540582,0.6156768,0.8269994,2,1,A,True,False,,,,2
56.6298,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2538772,0.6162879,0.8271819,2,1,A,True,False,,,,2
56.64089,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2538135,0.616192,0.8275264,2,1,A,True,False,,,,2
56.65182,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2533829,0.6179301,0.8278288,2,1,A,True,False,,,,2
56.66301,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2530736,0.6210412,0.8269294,2,1,A,True,False,,,,2
56.67417,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2530524,0.6182903,0.8289434,2,1,A,True,False,,,,2
56.68508,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2528399,0.6189269,0.8293735,2,1,A,True,False,,,,2
56.69646,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2528089,0.6199521,0.8287196,2,1,A,True,False,,,,2
56.70761,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2527201,0.6211531,0.8283046,2,1,A,True,False,,,,2
56.71863,Cake,0.3297771,0.602602,0.8465058,0.5000001,4.588106,0.5000001,0.2521899,0.6191243,0.8323844,2,1,A,True,False,,,,2
61.57183,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.003147334,0.6026019,0.8478489,2,2,B,True,False,,,,2
61.58195,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.04947799,0.6026019,0.7848834,2,2,B,True,False,,,,2
61.59295,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.04474905,0.6026019,0.7705758,2,2,B,True,False,,,,2
61.6042,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.0592569,0.6026019,0.7675911,2,2,B,True,False,,,,2
61.61527,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.06482054,0.6026019,0.7596455,2,2,B,True,False,,,,2
61.62639,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.06532264,0.6026019,0.7550918,2,2,B,True,False,,,,2
61.63792,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.05344933,0.6026019,0.7418488,2,2,B,True,False,,,,2
61.64856,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.05802391,0.6026019,0.74017,2,2,B,True,False,,,,2
61.65996,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.06393076,0.6026019,0.7375703,2,2,B,True,False,,,,2
61.67093,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.06329967,0.6026019,0.7280288,2,2,B,True,False,,,,2
61.68197,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.06244323,0.6026019,0.7210118,2,2,B,True,False,,,,2
61.69303,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.06084046,0.6026019,0.7122809,2,2,B,True,False,,,,2
61.70418,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.05757177,0.6026019,0.7053474,2,2,B,True,False,,,,2
61.7154,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.05637561,0.6026019,0.6957087,2,2,B,True,False,,,,2
61.72683,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.05593374,0.6026019,0.6933295,2,2,B,True,False,,,,2
61.73789,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.0402889,0.6026019,0.7400441,2,2,B,True,False,,,,2
61.74928,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.04816382,0.6026019,0.7431281,2,2,B,True,False,,,,2
61.76074,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.03905824,0.6026019,0.7577422,2,2,B,True,False,,,,2
61.77153,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.0424595,0.6026019,0.7607629,2,2,B,True,False,,,,2
61.78268,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.04365407,0.6026019,0.7603731,2,2,B,True,False,,,,2
61.79429,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.0425107,0.6026019,0.754889,2,2,B,True,False,,,,2
61.80535,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.04133999,0.6026019,0.7576995,2,2,B,True,False,,,,2
61.81663,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.04478236,0.6026019,0.7560238,2,2,B,True,False,,,,2
61.82794,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.05103086,0.6026019,0.7533342,2,2,B,True,False,,,,2
61.83875,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.05654034,0.6026019,0.7451666,2,2,B,True,False,,,,2
61.8497,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.06333476,0.6026019,0.745239,2,2,B,True,False,,,,2
61.86097,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.05596143,0.6026019,0.7708793,2,2,B,True,False,,,,2
61.87218,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.1034942,0.6026019,0.8127025,2,2,B,True,False,,,,2
61.88323,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.1399035,0.6026019,0.8757715,2,2,B,True,False,,,,2
61.89447,Cake,0.1883929,0.602602,0.9424487,0.5000001,4.588106,0.5000001,0.1858174,0.6740495,0.874069,2,2,B,True,False,,,,2
61.90535,Cake,0.1883929,0.602602,0.9424487,0.5000001,4.588106,0.5000001,0.1819746,0.6553622,0.8660241,2,2,B,True,False,,,,2
61.91672,Cake,0.1883929,0.602602,0.9424487,0.5000001,4.588106,0.5000001,0.1853307,0.6586187,0.8668594,2,2,B,True,False,,,,2
61.92758,Cake,0.1883929,0.602602,0.9424487,0.5000001,4.588106,0.5000001,0.1887788,0.6613065,0.8677719,2,2,B,True,False,,,,2
61.93863,Cake,0.1883929,0.602602,0.9424487,0.5000001,4.588106,0.5000001,0.1878183,0.653465,0.8652164,2,2,B,True,False,,,,2
61.95045,Cake,0.1883929,0.602602,0.9424487,0.5000001,4.588106,0.5000001,0.1928667,0.6532339,0.8652828,2,2,B,True,False,,,,2
61.96108,Cake,0.1883929,0.602602,0.9424487,0.5000001,4.588106,0.5000001,0.1992381,0.6527675,0.8657942,2,2,B,True,False,,,,2
61.97192,Cake,0.1883929,0.602602,0.9424487,0.5000001,4.588106,0.5000001,0.2026094,0.6491915,0.8654885,2,2,B,True,False,,,,2
61.98314,Cake,0.1883929,0.602602,0.9424487,0.5000001,4.588106,0.5000001,0.2006281,0.644851,0.8643427,2,2,B,True,False,,,,2
61.99461,Cake,0.1883929,0.602602,0.9424487,0.5000001,4.588106,0.5000001,0.1990922,0.6410707,0.8636196,2,2,B,True,False,,,,2
62.00532,Cake,0.1883929,0.602602,0.9424487,0.5000001,4.588106,0.5000001,0.201826,0.6381124,0.8637753,2,2,B,True,False,,,,2
62.01648,Cake,0.1883929,0.602602,0.9424487,0.5000001,4.588106,0.5000001,0.2074428,0.6390862,0.865022,2,2,B,True,False,,,,2
62.02774,Cake,0.1883929,0.602602,0.9424487,0.5000001,4.588106,0.5000001,0.2137148,0.6406982,0.8669915,2,2,B,True,False,,,,2
62.03894,Cake,0.1883929,0.602602,0.9424487,0.5000001,4.588106,0.5000001,0.2131869,0.6399022,0.8667407,2,2,B,True,False,,,,2
62.04959,Cake,0.1883929,0.602602,0.9424487,0.5000001,4.588106,0.5000001,0.1940191,0.6599203,0.8674675,2,2,B,True,False,,,,2
62.06104,Cake,0.1883929,0.602602,0.9424487,0.5000001,4.588106,0.5000001,0.1888576,0.6581069,0.8666245,2,2,B,True,False,,,,2
62.07206,Cake,0.1883929,0.602602,0.9424487,0.5000001,4.588106,0.5000001,0.1909456,0.6539557,0.8653923,2,2,B,True,False,,,,2
62.08329,Cake,0.1883929,0.602602,0.9424487,0.5000001,4.588106,0.5000001,0.1852927,0.6493229,0.8642747,2,2,B,True,False,,,,2
62.09409,Cake,0.1883929,0.602602,0.9424487,0.5000001,4.588106,0.5000001,0.1867779,0.6504375,0.8644783,2,2,B,True,False,,,,2
62.10547,Cake,0.1883929,0.602602,0.9424487,0.5000001,4.588106,0.5000001,0.1899903,0.6535264,0.8652503,2,2,B,True,False,,,,2
62.11626,Cake,0.1883929,0.602602,0.9424487,0.5000001,4.588106,0.5000001,0.1917318,0.6485919,0.8641348,2,2,B,True,False,,,,2
